Year,Name,Gender
1980,Katherine,M
1981,Katherine,F
1981,Katheryn,F
1981,Kathryne,F
1981,Katherin,F
1981,Katherina,F
1981,Katheryne,F
1981,Kathern,F
1981,Kathe,F
1981,Katherine,M
1982,Katherine,F
1982,Katheryn,F
1982,Kathryne,F
1982,Katherin,F
1982,Kathern,F
1982,Katheryne,F
1982,Katherina,F
1982,Katheine,F
1982,Kathe,F
1982,Katherine,M
1983,Katherine,F
1983,Katheryn,F
1983,Kathryne,F
1983,Katherin,F
1983,Katherina,F
1983,Kathern,F
1983,Katheryne,F
1983,Katherene,F
1983,Kathe,F
1983,Katherine,M
1984,Katherine,F
1984,Katheryn,F
1984,Kathryne,F
1984,Katherin,F
1984,Katherina,F
1984,Katheryne,F
1984,Kathern,F
1984,Kathrynne,F
1984,Katherene,F
1984,Katherine,M
1985,Katherine,F
1985,Katheryn,F
1985,Kathryne,F
1985,Katherin,F
1985,Kathern,F
1985,Katheryne,F
1985,Katherina,F
1985,Catheryne,F
1985,Katherine,M
1986,Katherine,F
1986,Katheryn,F
1986,Kathryne,F
1986,Katherin,F
1986,Katheryne,F
1986,Katherina,F
1986,Kathern,F
1986,Katheine,F
1986,Kathrynne,F
1986,Catheryne,F
1986,Katheline,F
1986,Katherine,M
1987,Katherine,F
1987,Katheryn,F
1987,Kathryne,F
1987,Katherin,F
1987,Katheryne,F
1987,Katherina,F
1987,Kathern,F
1987,Katharyne,F
1987,Katheren,F
1987,Katheine,F
1987,Katheline,F
1987,Catheryne,F
1987,Kathe,F
1987,Katherine,M
1988,Katherine,F
1988,Katheryn,F
1988,Kathryne,F
1988,Katherin,F
1988,Katherina,F
1988,Katheryne,F
1988,Kathern,F
1988,Katheren,F
1988,Katheine,F
1988,Katherine,M
1989,Katherine,F
1989,Katherin,F
1989,Katheryn,F
1989,Kathryne,F
1989,Katheryne,F
1989,Katherina,F
1989,Kathern,F
1989,Katharyne,F
1989,Katherine,M
1990,Katherine,F
1990,Katheryn,F
1990,Kathryne,F
1990,Katherin,F
1990,Katheryne,F
1990,Katherina,F
1990,Kathern,F
1990,Katheren,F
1990,Kathe,F
1990,Katherine,M
1991,Katherine,F
1991,Katheryn,F
1991,Kathryne,F
1991,Katherina,F
1991,Katheryne,F
1991,Katherin,F
1991,Kathern,F
1991,Katherinne,F
1991,Catheryne,F
1991,Katheline,F
1991,Kathrynne,F
1991,Katherine,M
1992,Katherine,F
1992,Katheryn,F
1992,Kathryne,F
1992,Katherin,F
1992,Katheryne,F
1992,Katherina,F
1992,Kathern,F
1992,Katheline,F
1992,Kathrynne,F
1992,Catheryne,F
1992,Kathe,F
1992,Katherene,F
1992,Katherine,M
1993,Katherine,F
1993,Katheryn,F
1993,Kathryne,F
1993,Katherin,F
1993,Katheryne,F
1993,Katherina,F
1993,Kathern,F
1993,Kathrynne,F
1993,Catheryne,F
1993,Katherine,M
1994,Katherine,F
1994,Katheryn,F
1994,Kathryne,F
1994,Katherin,F
1994,Katherina,F
1994,Katheryne,F
1994,Kathern,F
1994,Katherine,M
1995,Katherine,F
1995,Katheryn,F
1995,Kathryne,F
1995,Katherin,F
1995,Katherina,F
1995,Katheryne,F
1995,Kathrynne,F
1995,Kathe,F
1995,Katherene,F
1995,Katherine,M
1996,Katherine,F
1996,Katheryn,F
1996,Kathryne,F
1996,Katherin,F
1996,Katheryne,F
1996,Katherina,F
1996,Kathern,F
1996,Katherinne,F
1996,Catheryne,F
1996,Katherine,M
1997,Katherine,F
1997,Katheryn,F
1997,Kathryne,F
1997,Katherin,F
1997,Katheryne,F
1997,Katherina,F
1997,Katheline,F
1997,Catheryne,F
1997,Katheren,F
1997,Katherinne,F
1997,Katherine,M
1998,Katherine,F
1998,Katheryn,F
1998,Kathryne,F
1998,Katherin,F
1998,Katherina,F
1998,Katheryne,F
1998,Kathern,F
1998,Kathlyne,F
1998,Katherine,M
1999,Katherine,F
1999,Katheryn,F
1999,Katherin,F
1999,Kathryne,F
1999,Katheryne,F
1999,Katherina,F
1999,Katherinne,F
1999,Kathern,F
1999,Katherene,F
1999,Katherine,M
2000,Katherine,F
2000,Katheryn,F
2000,Kathryne,F
2000,Katherin,F
2000,Katheryne,F
2000,Katherina,F
2000,Kathrynne,F
2000,Catheryne,F
2000,Karyne,F
2000,Katherinne,F
2000,Katherine,M
2001,Katherine,F
2001,Katheryn,F
2001,Katherin,F
2001,Kathryne,F
2001,Katherina,F
2001,Katheryne,F
2001,Katherinne,F
2001,Kathe,F
2001,Katherene,F
2001,Kathrynne,F
2001,Katherine,M
2002,Katherine,F
2002,Katheryn,F
2002,Katherin,F
2002,Kathryne,F
2002,Katheryne,F
2002,Katherina,F
2002,Catheryne,F
2002,Katherene,F
2002,Katherinne,F
2002,Kathern,F
2002,Katherine,M
2003,Katherine,F
2003,Katheryn,F
2003,Katherin,F
2003,Katheryne,F
2003,Kathryne,F
2003,Katherina,F
2003,Katherinne,F
2003,Kathrynne,F
2003,Katheline,F
2003,Katherine,M
2004,Katherine,F
2004,Katheryn,F
2004,Katherin,F
2004,Kathryne,F
2004,Katheryne,F
2004,Katherina,F
2004,Katherene,F
2004,Katherine,M
2005,Katherine,F
2005,Katheryn,F
2005,Katherin,F
2005,Kathryne,F
2005,Katheryne,F
2005,Katherina,F
2005,Katheline,F
2005,Katherinne,F
2005,Catheryne,F
2005,Kathrynne,F
2005,Kathern,F
2005,Kathe,F
2005,Katherine,M
2006,Katherine,F
2006,Katheryn,F
2006,Katherin,F
2006,Katheryne,F
2006,Kathryne,F
2006,Katherina,F
2006,Katherinne,F
2006,Catheryne,F
2006,Kathrynne,F
2006,Kathern,F
2006,Katherine,M
2007,Katherine,F
2007,Katheryn,F
2007,Katherin,F
2007,Katheryne,F
2007,Kathryne,F
2007,Katherina,F
2007,Katherinne,F
2007,Katherine,M
2008,Katherine,F
2008,Katheryn,F
2008,Katherin,F
2008,Kathryne,F
2008,Katheryne,F
2008,Katherinne,F
2008,Katherina,F
2008,Catheryne,F
2008,Kathen,M
2008,Katherine,M
2009,Katherine,F
2009,Katheryn,F
2009,Katherin,F
2009,Katheryne,F
2009,Kathryne,F
2009,Katherina,F
2009,Katherinne,F
2009,Katherine,M
2010,Katherine,F
2010,Katheryn,F
2010,Katherin,F
2010,Katheryne,F
2010,Kathryne,F
2010,Katherina,F
2010,Katherinne,F
2011,Katherine,F
2011,Katheryn,F
2011,Katherin,F
2011,Katheryne,F
2011,Kathryne,F
2011,Katherina,F
2011,Katherinne,F
2011,Katherine,M
2012,Katherine,F
2012,Katheryn,F
2012,Katherin,F
2012,Katheryne,F
2012,Katherina,F
2012,Kathryne,F
2012,Catheryne,F
2013,Katherine,F
2013,Katheryn,F
2013,Katherin,F
2013,Katheryne,F
2013,Katherina,F
2013,Kathryne,F
2014,Katherine,F
2014,Katheryn,F
2014,Katherin,F
2014,Katherina,F
2014,Kathryne,F
2014,Katheryne,F
2014,Katherinne,F
2014,Kathrynne,F
2014,Katherine,M
2015,Katherine,F
2015,Katheryn,F
2015,Katherin,F
2015,Katheryne,F
2015,Katherina,F
2015,Kathryne,F
2015,Katherinne,F
2015,Katherynn,F
2015,Katherine,M
2016,Katherine,F
2016,Katheryn,F
2016,Katherin,F
2016,Katherina,F
2016,Katheryne,F
2016,Kathryne,F
2016,Katherinne,F
2017,Katherine,F
2017,Katheryn,F
2017,Katherin,F
2017,Katherina,F
2017,Kathryne,F
2017,Katherinne,F
2017,Katheryne,F
2018,Katherine,F
2018,Katheryn,F
2018,Katherin,F
2018,Katherina,F
2018,Katheryne,F
2018,Kathryne,F
2019,Katherine,F
2019,Katheryn,F
2019,Katherin,F
2019,Katheryne,F
2019,Katherina,F
2019,Kathryne,F
2019,Kathrynne,F
2020,Katherine,F
2020,Katheryn,F
2020,Katherin,F
2020,Katherina,F
2020,Kathryne,F
2020,Katheryne,F
2021,Katherine,F
2021,Katheryn,F
2021,Katherin,F
2021,Katherina,F
2021,Katheryne,F
2021,Kathryne,F
2022,Katherine,F
2022,Katherin,F
2022,Katheryn,F
2022,Katherina,F
2022,Kathryne,F
2023,Katherine,F
2023,Katherin,F
2023,Katheryn,F
2023,Katherina,F
2023,Katheryne,F
2023,Kathryne,F
